movie_id,genres,director,actor
2170439,Comedy Crime,['SeanAnders'],"['JasonBateman', 'JasonSudeikis', 'CharlieDay', 'JenniferAniston']"
2179136,Action Biography Drama War,['ClintEastwood'],"['BradleyCooper', 'SiennaMiller', 'KyleGallner', 'ColeKonis']"
2180411,Adventure Comedy Drama Fantasy Musical,['RobMarshall'],"['AnnaKendrick', 'MerylStreep', 'ChrisPine', 'EmilyBlunt']"
2217859,Drama,['JoachimTrier'],"['JesseEisenberg', 'GabrielByrne', 'IsabelleHuppert', 'DevinDruid']"
2224026,Animation Adventure Comedy Family Fantasy SciFi,['TimJohnson'],"['JimParsons', 'Rihanna', 'SteveMartin', 'JenniferLopez']"
2226597,Action Adventure Drama Romance Thriller,['HanyAbu-Assad'],"['KateWinslet', 'IdrisElba', 'BeauBridges', 'DermotMulroney']"
2239822,Action Adventure Fantasy SciFi,['LucBesson'],"['DaneDeHaan', 'CaraDelevingne', 'CliveOwen', 'Rihanna']"
2241351,Crime Drama Thriller,['JodieFoster'],"['GeorgeClooney', 'JuliaRoberts', ""JackO'Connell"", 'DominicWest']"
2267968,Animation Action Adventure Comedy Family Fantasy,"['AlessandroCarloni', 'JenniferYuhNelson']","['JackBlack', 'BryanCranston', 'DustinHoffman', 'AngelinaJolie']"
2268016,Comedy Drama Music,['GregoryJacobs'],"['ChanningTatum', 'JoeManganiello', 'MattBomer', 'AdamRodriguez']"
2273657,Crime Drama Mystery Thriller,['RupertGoold'],"['JamesFranco', 'JonahHill', 'FelicityJones', 'MariaDizzia']"
2277860,Animation Adventure Comedy Family,"['AndrewStanton', 'AngusMacLane']","['EllenDeGeneres', 'AlbertBrooks', ""EdO'Neill"", 'KaitlinOlson']"
2283336,Action Comedy SciFi,['F.GaryGray'],"['ChrisHemsworth', 'TessaThompson', 'KumailNanjiani', 'RebeccaFerguson']"
2283362,Action Adventure Comedy Fantasy,['JakeKasdan'],"['DwayneJohnson', 'KarenGillan', 'KevinHart', 'JackBlack']"
2291540,Biography Drama Horror,['MarcMeyers'],"['RossLynch', 'AlexWolff', 'AnneHeche', 'VincentKartheiser']"
2293640,Animation Adventure Comedy Family,['KyleBalda'],"['SandraBullock', 'JonHamm', 'MichaelKeaton', 'PierreCoffin']"
2304933,Action Adventure Drama Fantasy SciFi Thriller,['JBlakeson'],"['ChloëGraceMoretz', 'MatthewZuk', 'GabrielaLopez', 'BaileyAnneBorders']"
2305051,Adventure Biography Drama,['Jean-MarcVallée'],"['ReeseWitherspoon', 'LauraDern', 'GabyHoffmann', 'MichielHuisman']"
2310332,Adventure Fantasy,['PeterJackson'],"['IanMcKellen', 'MartinFreeman', 'RichardArmitage', 'CateBlanchett']"
2315582,Drama Romance,['BenedictAndrews'],"['RubyStokes', 'RooneyMara', 'RizAhmed', 'BenMendelsohn']"
2316204,Horror SciFi Thriller,['RidleyScott'],"['MichaelFassbender', 'KatherineWaterston', 'BillyCrudup', 'DannyMcBride']"
2321405,Animation Comedy Drama,['ClaudeBarras'],"['GaspardSchlatter', 'SixtineMurat', 'PaulinJaccoud', 'MichelVuillermoz']"
2322441,Drama Romance Thriller,['SamTaylor-Johnson'],"['DakotaJohnson', 'JamieDornan', 'JenniferEhle', 'EloiseMumford']"
2325977,Drama Mystery Thriller,['KimFarrant'],"['NicoleKidman', 'JosephFiennes', 'HugoWeaving', 'LisaFlanagan']"
2328900,Biography Drama History,['JosieRourke'],"['SaoirseRonan', 'MargotRobbie', 'JackLowden', 'JoeAlwyn']"
2331047,Drama Mystery SciFi,['MarkPalansky'],"['PeterDinklage', 'MattEllis', 'JordanaLargy', 'MartinDonovan']"
2334871,Action Adventure Comedy,['JonathanLevine'],"['AmySchumer', 'GoldieHawn', 'KimCaramele', 'RavenGoodwin']"
2361509,Comedy Drama,['NancyMeyers'],"['RobertDeNiro', 'AnneHathaway', 'ReneRusso', 'AndersHolm']"
2368254,Biography Drama War,['MatthewHeineman'],"['RosamundPike', 'AlexandraMoen', 'TomHollander', 'FayeMarsay']"
2378507,Biography Drama,['DestinDanielCretton'],"['BrieLarson', 'WoodyHarrelson', 'NaomiWatts', 'EllaAnderson']"
2379713,Action Adventure Thriller,['SamMendes'],"['DanielCraig', 'ChristophWaltz', 'LéaSeydoux', 'RalphFiennes']"
2380307,Animation Adventure Comedy Family Fantasy Music Mystery,"['LeeUnkrich', 'AdrianMolina']","['AnthonyGonzalez', 'GaelGarcíaBernal', 'BenjaminBratt', 'AlannaUbach']"
2381111,Drama Romance,['JohnCrowley'],"['SaoirseRonan', 'EmoryCohen', 'DomhnallGleeson', 'JimBroadbent']"
2381941,Comedy Crime Drama Romance,"['GlennFicarra', 'JohnRequa']","['WillSmith', 'MargotRobbie', 'RodrigoSantoro', 'AdrianMartinez']"
2381991,Action Adventure Drama Fantasy,['CedricNicolas-Troyan'],"['ChrisHemsworth', 'JessicaChastain', 'CharlizeTheron', 'EmilyBlunt']"
2386490,Animation Action Adventure Comedy Family Fantasy,['DeanDeBlois'],"['JayBaruchel', 'AmericaFerrera', 'F.MurrayAbraham', 'CateBlanchett']"
2396589,Drama War,['DeeRees'],"['JasonMitchell', 'CareyMulligan', 'JasonClarke', 'MaryJ.Blige']"
2398231,Drama Western,[],"['TommyLeeJones', 'HilarySwank', 'GraceGummer', 'MirandaOtto']"
2398241,Animation Adventure Comedy Family Fantasy,['KellyAsbury'],"['DemiLovato', 'RainnWilson', 'JoeManganiello', 'JackMcBrayer']"
2401097,Action Crime Drama Thriller,['DanielBenmayor'],"['TaylorLautner', 'MarieAvgeropoulos', 'AdamRayner', 'RafiGavron']"
2401878,Animation Comedy Drama Romance,"['DukeJohnson', 'CharlieKaufman']","['DavidThewlis', 'JenniferJasonLeigh', 'TomNoonan']"
2402101,Action Drama Mystery Thriller,['GillesPaquet-Brenner'],"['CharlizeTheron', 'NicholasHoult', 'ChristinaHendricks', 'ChloëGraceMoretz']"
2402927,Drama Romance,['ToddHaynes'],"['CateBlanchett', 'RooneyMara', 'SarahPaulson', 'KyleChandler']"
2404425,Biography Drama History,['SimonCurtis'],"['HelenMirren', 'RyanReynolds', 'DanielBrühl', 'KatieHolmes']"
2404435,Action Adventure Western,['AntoineFuqua'],"['DenzelWashington', 'ChrisPratt', 'EthanHawke', ""VincentD'Onofrio""]"
2406566,Action Mystery Thriller,['DavidLeitch'],"['CharlizeTheron', 'JamesMcAvoy', 'JohnGoodman', 'EddieMarsan']"
2436386,Drama Mystery SciFi Thriller,['DeanIsraelite'],"['AmyLandecker', ""SofiaBlack-D'Elia"", 'VirginiaGardner', 'JonnyWeston']"
2446980,Drama,['DavidO.Russell'],"['JenniferLawrence', 'RobertDeNiro', 'BradleyCooper', 'EdgarRamírez']"
2452042,Animation Adventure Comedy Drama Family,['SteveMartino'],"['NoahSchnapp', 'HadleyBelleMiller', 'FrancescaCapaldi']"
2452254,Drama,['OlivierAssayas'],"['JulietteBinoche', 'KristenStewart', 'ChloëGraceMoretz', 'LarsEidinger']"
2461520,Drama Thriller,['DitoMontiel'],"['ShiaLaBeouf', 'JaiCourtney', 'GaryOldman', 'KateMara']"
2474024,Comedy Drama Musical Romance,['RichardLaGravenese'],"['AnnaKendrick', 'JeremyJordan', 'TamaraMintz', 'CassandraInman']"
2488496,Action Adventure Fantasy SciFi,['J.J.Abrams'],"['DaisyRidley', 'JohnBoyega', 'OscarIsaac', 'DomhnallGleeson']"
2493486,Action Adventure Drama,['KazuakiKiriya'],"['CliveOwen', 'MorganFreeman', 'AkselHennie', 'PaymanMaadi']"
2503944,Comedy Drama,['JohnWells'],"['BradleyCooper', 'SiennaMiller', 'DanielBrühl', 'RiccardoScamarcio']"
2510894,Animation Comedy Family Fantasy Horror,['GenndyTartakovsky'],"['AdamSandler', 'AndySamberg', 'SelenaGomez', 'KevinJames']"
2527336,Action Adventure Fantasy SciFi,['RianJohnson'],"['DaisyRidley', 'JohnBoyega', 'MarkHamill', 'CarrieFisher']"
2543164,Drama Mystery SciFi Thriller,['DenisVilleneuve'],"['AmyAdams', 'JeremyRenner', 'ForestWhitaker', 'MichaelStuhlbarg']"
2543472,Drama Family,['StephenChbosky'],"['JacobTremblay', 'OwenWilson', 'IzabelaVidovic', 'JuliaRoberts']"
2547584,Drama Romance,['DerekCianfrance'],"['MichaelFassbender', 'AliciaVikander', 'RachelWeisz', 'FlorenceClery']"
2554274,Drama Fantasy Horror Mystery Romance Thriller,['GuillermodelToro'],"['MiaWasikowska', 'JessicaChastain', 'TomHiddleston', 'CharlieHunnam']"
2555736,Comedy Drama,['JohnMadden'],"['JudiDench', 'MaggieSmith', 'BillNighy', 'DevPatel']"
2557478,Action Adventure SciFi,['StevenS.DeKnight'],"['JohnBoyega', 'ScottEastwood', 'CaileeSpaeny', 'BurnGorman']"
2567026,Adventure Family Fantasy,['JamesBobin'],"['MiaWasikowska', 'JohnnyDepp', 'HelenaBonhamCarter', 'AnneHathaway']"
2567712,Crime Drama,['DavidMackenzie'],"[""JackO'Connell"", 'BenMendelsohn', 'RupertFriend', 'SamSpruell']"
2582496,Comedy Drama Romance,['AlfonsoGomez-Rejon'],"['ThomasMann', 'RJCyler', 'OliviaCooke', 'NickOfferman']"
2582782,Action Crime Drama Thriller Western,['DavidMackenzie'],"['ChrisPine', 'BenFoster', 'JeffBridges', 'GilBirmingham']"
2582784,Comedy Drama,['MaxWinkler'],"['ZoeyDeutch', 'KathrynHahn', 'TimHeidecker', 'AdamScott']"
2584384,Comedy Drama War,[],"['RomanGriffinDavis', 'ThomasinMcKenzie', 'ScarlettJohansson', 'TaikaWaititi']"
2625810,Drama SciFi Thriller,['PatriciaRozema'],"['ElliotPage', 'EvanRachelWood', 'MaxMinghella', 'CallumKeithRennie']"
2637276,Comedy,[],"['MarkWahlberg', 'SethMacFarlane', 'AmandaSeyfried', 'JessicaBarth']"
2638144,Action Adventure Drama History,['TimurBekmambetov'],"['JackHuston', 'TobyKebbell', 'RodrigoSantoro', 'NazaninBoniadi']"
2639254,Drama Romance,[],"['KateWinslet', 'AlanRickman', 'StanleyTucci', 'MatthiasSchoenaerts']"
2639336,Drama Mystery Thriller,['NeilJordan'],"['IsabelleHuppert', 'ChloëGraceMoretz', 'MaikaMonroe', 'JanePerry']"
2649554,Action Drama Mystery SciFi Thriller,['JeffNichols'],"['MichaelShannon', 'JoelEdgerton', 'KirstenDunst', 'AdamDriver']"
2660888,Action Adventure SciFi Thriller,['JustinLin'],"['ChrisPine', 'ZacharyQuinto', 'KarlUrban', 'ZoeSaldana']"
2671706,Drama,[],"['DenzelWashington', 'ViolaDavis', 'StephenMcKinleyHenderson', 'JovanAdepo']"
2674426,Drama Romance,['TheaSharrock'],"['EmiliaClarke', 'SamClaflin', 'JanetMcTeer', 'CharlesDance']"
2679042,Action Adventure Crime SciFi Thriller,['AleksanderBach'],"['RupertFriend', 'HannahWare', 'ZacharyQuinto', 'CiaránHinds']"
2692250,Adventure Comedy Family Fantasy,['ShawnLevy'],"['BenStiller', 'RobinWilliams', 'OwenWilson', 'DickVanDyke']"
2702724,Comedy,['BenFalcone'],"['MelissaMcCarthy', 'KristenBell', 'PeterDinklage', 'EllaAnderson']"
2704998,Action Comedy Crime Mystery,"['JohnFrancisDaley', 'JonathanGoldstein']","['JasonBateman', 'RachelMcAdams', 'KyleChandler', 'SharonHorgan']"
2709768,Animation Adventure Comedy Family,['ChrisRenaud'],"['LouisC.K.', 'EricStonestreet', 'KevinHart', 'LakeBell']"
2717822,Action Crime Thriller,['MichaelMann'],"['ChrisHemsworth', 'ViolaDavis', 'TangWei', 'LeehomWang']"
2717860,Drama Thriller,['LoneScherfig'],"['SamClaflin', 'MaxIrons', 'DouglasBooth', 'JessicaBrownFindlay']"
2719848,Action Adventure Biography Drama Thriller,['BaltasarKormákur'],"['JasonClarke', 'AngPhulaSherpa', 'ThomasM.Wright', 'MartinHenderson']"
2726560,Drama Romance,['GeorgeTillmanJr.'],"['ScottEastwood', 'BrittRobertson', 'AlanAlda', 'JackHuston']"
2737050,Drama,"['Jean-PierreDardenne', 'LucDardenne']","['MarionCotillard', 'FabrizioRongione', 'CatherineSalée', 'BaptisteSornin']"
2737304,Drama Horror SciFi,['SusanneBier'],"['SandraBullock', 'TrevanteRhodes', 'JohnMalkovich', 'SarahPaulson']"
2771200,Family Fantasy Musical Romance,['BillCondon'],"['EmmaWatson', 'DanStevens', 'LukeEvans', 'JoshGad']"
2788732,Action Adventure Comedy Family Fantasy,['DavidLowery'],"['BryceDallasHoward', 'RobertRedford', 'OakesFegley', 'OonaLaurence']"
2798920,Adventure Drama Horror Mystery SciFi Thriller,['AlexGarland'],"['NataliePortman', 'JenniferJasonLeigh', 'TessaThompson', 'BenedictWong']"
2802144,Action Adventure Comedy Thriller,['MatthewVaughn'],"['ColinFirth', 'TaronEgerton', 'SamuelL.Jackson', 'MichaelCaine']"
2802154,Crime Drama,['AndreyZvyagintsev'],"['AlekseySerebryakov', 'ElenaLyadova', 'RomanMadyanov', 'VladimirVdovichenkov']"
2823054,Adventure Comedy Romance,['JakeSzymanski'],"['ZacEfron', 'AdamDevine', 'AnnaKendrick', 'AubreyPlaza']"
2848292,Comedy Music,['ElizabethBanks'],"['AnnaKendrick', 'RebelWilson', 'HaileeSteinfeld', 'BrittanySnow']"
2870648,Documentary Biography Music,['AsifKapadia'],[]
2872518,Drama Fantasy,['StuartHazeldine'],"['SamWorthington', 'OctaviaSpencer', 'TimMcGraw', 'RadhaMitchell']"
2873282,Action Drama Thriller,['FrancisLawrence'],"['JenniferLawrence', 'JoelEdgerton', 'MatthiasSchoenaerts', 'CharlotteRampling']"
2884018,Drama History War,['JustinKurzel'],"['MichaelFassbender', 'MarionCotillard', 'JackMadigan', 'FrankMadigan']"
2891174,Drama,['RaminBahrani'],"['AndrewGarfield', 'MichaelShannon', 'LauraDern', 'ClancyBrown']"
2908446,Action Adventure SciFi Thriller,['RobertSchwentke'],"['ShaileneWoodley', 'AnselElgort', 'TheoJames', 'KateWinslet']"
2910904,Comedy Drama,['JocelynMoorhouse'],"['KateWinslet', 'JudyDavis', 'LiamHemsworth', 'HugoWeaving']"
2935476,Drama Romance,['ThomasVinterberg'],"['CareyMulligan', 'MatthiasSchoenaerts', 'MichaelSheen', 'TomSturridge']"
2937696,Comedy,['RichardLinklater'],"['BlakeJenner', 'TylerHoechlin', 'RyanGuzman', 'ZoeyDeutch']"
2937898,Crime Drama Thriller,['J.C.Chandor'],"['OscarIsaac', 'JessicaChastain', 'DavidOyelowo', 'AlessandroNivola']"
2948356,Animation Adventure Comedy Crime Family Mystery,"['ByronHoward', 'RichMoore', 'JaredBush']","['GinniferGoodwin', 'JasonBateman', 'IdrisElba', 'JennySlate']"
2967224,Action Comedy Crime,['AnneFletcher'],"['ReeseWitherspoon', 'SofíaVergara', 'MatthewDelNegro', 'MichaelMosley']"
2975590,Action Adventure Fantasy SciFi,['ZackSnyder'],"['BenAffleck', 'HenryCavill', 'AmyAdams', 'JesseEisenberg']"
2980210,Comedy Drama Romance,['TomTykwer'],"['TomHanks', 'OmarElba', 'SaritaChoudhury', 'BenWhishaw']"
2994190,Drama War,['PeterSattler'],"['KristenStewart', 'PaymanMaadi', 'LaneGarrison', 'TaraHolt']"
3007512,Drama History War,[],"['RussellCrowe', 'OlgaKurylenko', 'JaiCourtney', 'IsabelLucas']"
3011894,Comedy Drama Thriller,['DamiánSzifron'],"['DaríoGrandinetti', 'MaríaMarull', 'MónicaVilla', 'DiegoStarosta']"
3040964,Adventure Drama Family Fantasy,['JonFavreau'],"['NeelSethi', 'BillMurray', 'BenKingsley', 'IdrisElba']"
3045616,Action Comedy Crime Mystery Romance,['DavidKoepp'],"['JohnnyDepp', 'GwynethPaltrow', 'EwanMcGregor', 'OliviaMunn']"
3060492,Drama,[],"['ShawnChristensen', 'FatimaPtacek', 'EmmyRossum', 'PaulWesley']"
3062096,Action Adventure Crime Drama Mystery Thriller,['RonHoward'],"['TomHanks', 'FelicityJones', 'IrrfanKhan', 'BenFoster']"
3065204,Drama Horror Mystery Thriller,['JamesWan'],"['VeraFarmiga', 'PatrickWilson', 'MadisonWolfe', ""FrancesO'Connor""]"
3076658,Drama Sport,['RyanCoogler'],"['MichaelB.Jordan', 'SylvesterStallone', 'TessaThompson', 'PhyliciaRashad']"
3077214,Biography Drama History,['SarahGavron'],"['CareyMulligan', 'Anne-MarieDuff', 'HelenaBonhamCarter', 'MerylStreep']"
3100274,Crime Drama Mystery Thriller,['BrianDeCubellis'],"['AdrienBrody', 'YvonneStrahovski', 'CampbellScott', 'JenniferBeals']"
3104988,Comedy Romance,['JonM.Chu'],"['ConstanceWu', 'HenryGolding', 'MichelleYeoh', 'GemmaChan']"
3110958,Action Adventure Comedy Crime Mystery Thriller,['JonM.Chu'],"['JesseEisenberg', 'MarkRuffalo', 'WoodyHarrelson', 'DaveFranco']"
3152624,Comedy Drama Romance,['JuddApatow'],"['AmySchumer', 'BillHader', 'BrieLarson', 'ColinQuinn']"
3168230,Drama Mystery,['BillCondon'],"['IanMcKellen', 'LauraLinney', 'HiroyukiSanada', 'HattieMorahan']"
3169706,Biography Comedy Drama History Romance,['MatthewWarchus'],"['BillNighy', 'ImeldaStaunton', 'DominicWest', 'PaddyConsidine']"
3170832,Drama Thriller,['LennyAbrahamson'],"['BrieLarson', 'JacobTremblay', 'SeanBridgers', 'WendyCrewson']"
3172532,Comedy Drama Romance,['MarielleHeller'],"['BelPowley', 'AlexanderSkarsgård', 'KristenWiig', 'ChristopherMeloni']"
3183660,Adventure Family Fantasy,['DavidYates'],"['EddieRedmayne', 'KatherineWaterston', 'AlisonSudol', 'DanFogler']"
3203606,Biography Drama,['JayRoach'],"['BryanCranston', 'DianeLane', 'HelenMirren', 'LouisC.K.']"
3205376,Adventure Western,['JohnMaclean'],"['KodiSmit-McPhee', 'CarenPistorius', 'AorerePaki', 'JeffreyThomas']"
3231054,Action Adventure Drama Mystery,['KevinReynolds'],"['JosephFiennes', 'TomFelton', 'PeterFirth', 'CliffCurtis']"
3262342,Animation Biography Crime Drama Mystery,"['DorotaKobiela', 'HughWelchman']","['DouglasBooth', 'JeromeFlynn', 'RobertGulaczyk', 'HelenMcCrory']"
3263904,Biography Drama,['ClintEastwood'],"['TomHanks', 'AaronEckhart', 'LauraLinney', 'ValerieMahaffey']"
3289728,Drama Romance SciFi,['DrakeDoremus'],"['NicholasHoult', 'KristenStewart', 'VernettaLopez', 'ScottLawrence']"
3315342,Action Drama SciFi Thriller,['JamesMangold'],"['HughJackman', 'PatrickStewart', 'DafneKeen', 'BoydHolbrook']"
3316948,Action Comedy SciFi,['NimaNourizadeh'],"['JesseEisenberg', 'KristenStewart', 'ConnieBritton', 'JohnLeguizamo']"
3316960,Drama,"['RichardGlatzer', 'WashWestmoreland']","['JulianneMoore', 'AlecBaldwin', 'KristenStewart', 'KateBosworth']"
3317208,Crime Drama Thriller,['TimBlakeNelson'],"['SamWaterston', 'KristenStewart', 'CoreyStoll', 'GretchenMol']"
3318750,Comedy Drama,['RossKatz'],"['NickKroll', 'RoseByrne', 'BobbyCannavale', 'JoelMcHale']"
3319920,Crime Horror Mystery Thriller,['AlejandroAmenábar'],"['EthanHawke', 'DavidThewlis', 'EmmaWatson', 'DaleDickey']"
3322364,Biography Drama Sport,['PeterLandesman'],"['WillSmith', 'AlecBaldwin', 'AlbertBrooks', 'DavidMorse']"
3332064,Adventure Comedy Family Fantasy,['JoeWright'],"['LeviMiller', 'HughJackman', 'GarrettHedlund', 'RooneyMara']"
3385516,Action Adventure SciFi,['BryanSinger'],"['JamesMcAvoy', 'MichaelFassbender', 'JenniferLawrence', 'NicholasHoult']"
3387542,Horror Mystery Thriller,['JasonZada'],"['NatalieDormer', 'EoinMacken', 'StephanieVogt', 'OsamuTanpopo']"
3397884,Action Crime Drama Mystery Thriller,['DenisVilleneuve'],"['EmilyBlunt', 'JoshBrolin', 'BenicioDelToro', 'JonBernthal']"
3402236,Crime Drama Mystery,[],"['KennethBranagh', 'PenélopeCruz', 'WillemDafoe', 'JudiDench']"
3410834,Action Adventure Mystery SciFi Thriller,['RobertSchwentke'],"['ShaileneWoodley', 'TheoJames', 'JeffDaniels', 'NaomiWatts']"
3411444,Animation Adventure Comedy Family Fantasy,['CarlosSaldanha'],"['JohnCena', 'KateMcKinnon', 'BobbyCannavale', 'JackGore']"
3416536,Comedy Crime Drama Romance,['ElijahBynum'],"['TimothéeChalamet', 'MaikaMonroe', 'AlexRoe', 'EmoryCohen']"
3442006,Drama,['DanielBarnz'],"['JenniferAniston', 'AdrianaBarraza', 'AnnaKendrick', 'SamWorthington']"
3450958,Action Adventure Drama SciFi Thriller,['MattReeves'],"['AndySerkis', 'WoodyHarrelson', 'SteveZahn', 'KarinKonoval']"
3460252,Crime Drama Mystery Thriller Western,['QuentinTarantino'],"['SamuelL.Jackson', 'KurtRussell', 'JenniferJasonLeigh', 'WaltonGoggins']"
3464902,Comedy Drama Romance SciFi Thriller,['YorgosLanthimos'],"['ColinFarrell', 'RachelWeisz', 'JessicaBarden', 'OliviaColman']"
3469046,Animation Adventure Comedy Family Fantasy SciFi,"['KyleBalda', 'PierreCoffin', 'EricGuillon']","['SteveCarell', 'KristenWiig', 'TreyParker', 'MirandaCosgrove']"
3470600,Animation Comedy Family Musical,"['GarthJennings', 'ChristopheLourdelet']","['MatthewMcConaughey', 'ReeseWitherspoon', 'SethMacFarlane', 'ScarlettJohansson']"
3488710,Adventure Biography Drama Thriller,['RobertZemeckis'],"['JosephGordon-Levitt', 'CharlotteLeBon', 'GuillaumeBaillargeon', 'ÉmilieLeclerc']"
3498820,Action Adventure SciFi,"['AnthonyRusso', 'JoeRusso']","['ChrisEvans', 'RobertDowneyJr.', 'ScarlettJohansson', 'SebastianStan']"
3501632,Action Adventure Comedy Fantasy SciFi,['TaikaWaititi'],"['ChrisHemsworth', 'TomHiddleston', 'CateBlanchett', 'MarkRuffalo']"
3503406,Crime Drama Mystery Thriller,['CourtneyHunt'],"['KeanuReeves', 'RenéeZellweger', 'GuguMbatha-Raw', 'GabrielBasso']"
3521126,Biography Comedy Drama,[],"['JamesFranco', 'DaveFranco', 'AriGraynor', 'SethRogen']"
3531824,Action Adventure Crime Drama Mystery Thriller,"['HenryJoost', 'ArielSchulman']","['EmmaRoberts', 'DaveFranco', 'EmilyMeade', 'MilesHeizer']"
3532216,Action Biography Comedy Crime,['DougLiman'],"['TomCruise', 'DomhnallGleeson', 'SarahWright', 'JessePlemons']"
3544082,Drama Romance,['AndrewHaigh'],"['CharlotteRampling', 'TomCourtenay', 'GeraldineJames', 'DollyWells']"
3544112,Comedy Drama Music Romance,['JohnCarney'],"['FerdiaWalsh-Peelo', 'AidanGillen', 'MariaDoyleKennedy', 'JackReynor']"
3553976,Comedy Drama,['MattRoss'],"['ViggoMortensen', 'GeorgeMacKay', 'SamanthaIsler', 'AnnaliseBasso']"
3564472,Comedy Drama,['MalcolmD.Lee'],"['ReginaHall', 'QueenLatifah', 'JadaPinkettSmith', 'TiffanyHaddish']"
3569230,Biography Crime Drama Thriller,['BrianHelgeland'],"['TomHardy', 'EmilyBrowning', 'TaronEgerton', 'PaulAnderson']"
3606752,Animation Adventure Comedy Family Sport,['BrianFee'],"['OwenWilson', 'CristelaAlonzo', 'ChrisCooper', 'NathanFillion']"
3606756,Animation Action Adventure Family SciFi,['BradBird'],"['CraigT.Nelson', 'HollyHunter', 'SarahVowell', 'HuckMilner']"
3606888,Biography Comedy Drama Family,['RogerSpottiswoode'],"['LukeTreadaway', 'BobtheCat', 'RutaGedmintas', 'JoanneFroggatt']"
3622592,Comedy Drama Mystery Romance,['JakeSchreier'],"['NatWolff', 'CaraDelevingne', 'AustinAbrams', 'JusticeSmith']"
3623726,Comedy Drama Music,['JonathanDemme'],"['MerylStreep', 'KevinKline', 'MamieGummer', 'SebastianStan']"
3631112,Crime Drama Mystery Thriller,['TateTaylor'],"['EmilyBlunt', 'HaleyBennett', 'RebeccaFerguson', 'JustinTheroux']"
3640424,Action Drama Romance Thriller War,['RobertZemeckis'],"['BradPitt', 'MarionCotillard', 'JaredHarris', 'VincentEbrahim']"
3659388,Adventure Drama SciFi,['RidleyScott'],"['MattDamon', 'JessicaChastain', 'KristenWiig', 'KateMara']"
